1-04 Funky Shit|Found boundary at 4|01:03.760|0.145893208528|**
1-04 Funky Shit|Found boundary at 5|01:19.183|0.08166450682|***
1-04 Funky Shit|Found boundary at 6|01:34.550|0.0734358051124|***
1-04 Funky Shit|Found boundary at 7|01:49.904|0.0782071034047|***
1-04 Funky Shit|Found boundary at 8|02:12.945|0.0753640508433|***
1-04 Funky Shit|Found boundary at 9|02:28.235|2.06398176142|*
1-04 Funky Shit|Found boundary at 10|02:43.653|2.00475305971|*
1-04 Funky Shit|Found boundary at 11|02:59.001|0.0956779457204|***
1-04 Funky Shit|Found boundary at 12|03:14.338|0.117449244013|**
1-04 Funky Shit|Found boundary at 13|03:29.756|1.97806695459|*
1-04 Funky Shit|Found boundary at 14|03:45.120|0.0529918405975|***
1-04 Funky Shit|Found boundary at 15|04:00.447|0.0847631388898|***
1-04 Funky Shit|Found boundary at 16|04:15.813|0.0775344371822|***
1-04 Funky Shit|Found boundary at 17|04:31.208|0.0413057354746|***
1-04 Funky Shit|TEMPO = 125.01
1-04 Insomnia (Monster Mix)|Found boundary at 1|01:02.290|1.23186063378|*
1-04 Insomnia (Monster Mix)|Found boundary at 2|01:47.645|1.18247784962|*
1-04 Insomnia (Monster Mix)|Found boundary at 3|01:55.229|1.19908071893|*
1-04 Insomnia (Monster Mix)|Not found boundary at 4
1-04 Insomnia (Monster Mix)|Found boundary at 5|02:48.220|1.21830080408|*
1-04 Insomnia (Monster Mix)|Found boundary at 6|03:03.334|1.19750654269|*
1-04 Insomnia (Monster Mix)|Found boundary at 7|03:18.528|1.2567122813|*
1-04 Insomnia (Monster Mix)|Found boundary at 8|03:48.739|1.19812375853|*
1-04 Insomnia (Monster Mix)|Found boundary at 9|04:49.307|1.22694671298|*
1-04 Insomnia (Monster Mix)|Found boundary at 10|05:19.619|1.26935819021|*
1-04 Insomnia (Monster Mix)|Not found boundary at 11
1-04 Insomnia (Monster Mix)|Found boundary at 12|06:31.423|1.18308544862|*
1-04 Insomnia (Monster Mix)|Found boundary at 13|06:46.574|1.19929118724|*
1-04 Insomnia (Monster Mix)|Found boundary at 14|07:01.673|1.16349692585|*
1-04 Insomnia (Monster Mix)|Found boundary at 15|07:47.076|1.16211414169|*
1-04 Insomnia (Monster Mix)|Found boundary at 16|08:02.235|1.1863198803|*
1-04 Insomnia (Monster Mix)|TEMPO = 126.86
1-04 Insomnia (Monster Mix)|**********BEAT DETECTION FAILED**********
1-04 Insomnia (Monster Mix)|**********DOWNBEAT DETECTION FAILED**********
1-05 Born Slippy|Found boundary at 1|00:13.645|0.225453455168|**
1-05 Born Slippy|Found boundary at 2|00:54.758|0.231813820672|**
1-05 Born Slippy|Found boundary at 3|01:15.342|0.207494003424|**
1-05 Born Slippy|Not found boundary at 4
1-05 Born Slippy|Not found boundary at 5
1-05 Born Slippy|Not found boundary at 6
1-05 Born Slippy|Not found boundary at 7
1-05 Born Slippy|Not found boundary at 8
1-05 Born Slippy|Found boundary at 9|04:03.222|0.231548829231|**
1-05 Born Slippy|TEMPO = 70.04
1-05 Born Slippy|**********BEAT DETECTION FAILED**********
1-05 Carn Marth|Not found boundary at 1
1-05 Carn Marth|Found boundary at 2|00:19.074|1.15099173355|*
1-05 Carn Marth|Not found boundary at 3
1-05 Carn Marth|Found boundary at 4|00:40.637|2.59026800047|*
1-05 Carn Marth|Found boundary at 5|00:52.093|0.239878399431|**
1-05 Carn Marth|Found boundary at 6|01:15.223|0.367602132511|**
1-05 Carn Marth|Found boundary at 7|01:38.129|0.271325865592|**
1-05 Carn Marth|Found boundary at 8|01:55.361|0.251618665402|**
1-05 Carn Marth|Found boundary at 9|02:12.634|0.272911465212|**
1-05 Carn Marth|TEMPO = 83.47
1-05 Carn Marth|**********BEAT DETECTION FAILED**********
1-05 Right On Time|Not found boundary at 1
1-05 Right On Time|Not found boundary at 2
1-05 Right On Time|Not found boundary at 3
1-05 Right On Time|Found boundary at 4|00:54.908|0.171142857141|**
1-05 Right On Time|Not found boundary at 5
1-05 Right On Time|Found boundary at 6|01:38.875|0.775571428568|*
1-05 Right On Time|Found boundary at 7|02:17.353|0.0118571428521|***
1-05 Right On Time|Found boundary at 8|02:49.751|1.52900000001|*
1-05 Right On Time|Found boundary at 9|03:30.928|1.86542857142|*
1-05 Right On Time|TEMPO = 70.0
"1-06 New York, New York|Not found boundary at 1"
"1-06 New York, New York|Not found boundary at 2"
"1-06 New York, New York|Found boundary at 3|01:06.607|0.0605384615385|***"
"1-06 New York, New York|Found boundary at 4|01:36.118|0.088|***"
"1-06 New York, New York|Found boundary at 5|02:09.359|0.0777692307692|***"
"1-06 New York, New York|Not found boundary at 6"
"1-06 New York, New York|Not found boundary at 7"
"1-06 New York, New York|Found boundary at 8|03:19.517|0.0736153846154|***"
"1-06 New York, New York|Found boundary at 9|04:03.915|0.0166923076923|***"
"1-06 New York, New York|TEMPO = 65.0"
1-07 Carcola|Found boundary at 1|01:00.004|0.0453764650576|***
1-07 Carcola|Found boundary at 2|01:31.860|0.0693577121194|***
1-07 Carcola|Not found boundary at 3
1-07 Carcola|Found boundary at 4|02:16.892|0.0443900609125|***
1-07 Carcola|Found boundary at 5|03:16.887|0.0587665259701|***
1-07 Carcola|Found boundary at 6|03:46.861|1.78583825603|*
1-07 Carcola|TEMPO = 127.98
1-08 Sexy Boy|Not found boundary at 1
1-08 Sexy Boy|Found boundary at 2|00:51.968|0.757312918478|*
1-08 Sexy Boy|Found boundary at 3|01:26.279|0.728966252994|*
1-08 Sexy Boy|Found boundary at 4|01:43.419|0.730292920253|*
1-08 Sexy Boy|Found boundary at 5|02:17.815|1.52571957864|*
1-08 Sexy Boy|Found boundary at 6|02:34.967|1.53639291138|*
1-08 Sexy Boy|Found boundary at 7|03:09.267|0.588926256543|*
1-08 Sexy Boy|Not found boundary at 8
1-08 Sexy Boy|TEMPO = 112.01
1-09 Praise You|Found boundary at 1|00:17.457|1.17678162595|*
1-09 Praise You|Found boundary at 2|00:34.983|1.14987021509|*
1-09 Praise You|Found boundary at 3|00:52.493|1.13895880422|*
1-09 Praise You|Found boundary at 4|01:18.724|1.15659168792|*
1-09 Praise You|Found boundary at 5|01:36.205|1.17468027705|*
1-09 Praise You|Found boundary at 6|01:53.796|1.08276886618|*
1-09 Praise You|Found boundary at 7|02:11.221|1.15685745531|*
1-09 Praise You|Found boundary at 8|02:28.716|1.0264400292|*
1-09 Praise You|Found boundary at 9|02:46.234|1.04535144006|*
1-09 Praise You|Found boundary at 10|03:03.769|1.10612322271|*
1-09 Praise You|Found boundary at 11|03:12.382|1.24266751728|*
1-09 Praise You|Found boundary at 12|03:36.514|1.17191432733|*
1-09 Praise You|Found boundary at 13|04:11.524|1.1600915056|*
1-09 Praise You|Found boundary at 14|04:29.050|1.05420597891|*
1-09 Praise You|Found boundary at 15|05:04.005|1.176357273|*
1-09 Praise You|TEMPO = 109.72
1-09 Praise You|**********DOWNBEAT DETECTION FAILED**********
1-09 Share The Fall|Found boundary at 1|00:00.764|0.086|***
1-09 Share The Fall|Found boundary at 2|00:23.344|0.0777647058851|***
1-09 Share The Fall|Found boundary at 3|00:45.939|0.0845294117701|***
1-09 Share The Fall|Found boundary at 4|01:07.994|0.448705882345|**
1-09 Share The Fall|Found boundary at 5|01:30.578|0.45294117646|**
1-09 Share The Fall|Found boundary at 6|01:53.138|0.481176470575|**
1-09 Share The Fall|Found boundary at 7|02:38.344|0.451647058804|**
1-09 Share The Fall|Found boundary at 8|03:00.937|0.446882352919|**
1-09 Share The Fall|Found boundary at 9|03:23.517|0.455117647034|**
1-09 Share The Fall|Found boundary at 10|03:46.069|0.491352941149|**
1-09 Share The Fall|Found boundary at 11|04:08.684|0.464588235264|**
1-09 Share The Fall|Found boundary at 12|04:31.287|0.449823529379|**
1-09 Share The Fall|Found boundary at 13|05:16.475|0.438294117609|**
1-09 Share The Fall|Not found boundary at 14
1-09 Share The Fall|TEMPO = 85.0
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 1|00:15.398|0.112999999996|**
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 2|00:30.777|0.0939999999925|***
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 3|00:46.162|0.0689999999887|***
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 4|01:01.490|0.100999999985|**
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 5|01:32.222|0.0889999999774|***
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 6|02:02.943|0.0879999999698|***
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 7|02:33.638|0.112999999962|**
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 8|03:35.094|0.0969999999472|***
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 9|04:21.147|0.123999999936|**
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 10|04:51.868|1.79700000007|*
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 11|05:07.247|0.103999999925|**
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 12|05:38.009|1.85800000008|*
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 13|05:53.290|1.77900000009|*
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 14|06:08.698|1.82700000009|*
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 15|06:24.078|0.0729999999057|***
1-09 TikTikTik TakTakTak (Original Mix)|Found boundary at 16|06:54.792|0.0789999998982|***
1-09 TikTikTik TakTakTak (Original Mix)|TEMPO = 125.0
1-09 Virtual Friend|Not found boundary at 1
1-09 Virtual Friend|Found boundary at 2|01:02.906|0.136432835822|**
1-09 Virtual Friend|Found boundary at 3|01:17.131|0.0330746268668|***
1-09 Virtual Friend|Found boundary at 4|02:00.115|0.0320000000018|***
1-09 Virtual Friend|Found boundary at 5|03:33.215|0.00232835820572|***
1-09 Virtual Friend|Not found boundary at 6
1-09 Virtual Friend|Found boundary at 7|04:44.878|0.0188805970192|***
1-09 Virtual Friend|Found boundary at 8|05:27.868|0.0238059701542|***
1-09 Virtual Friend|Not found boundary at 9
1-09 Virtual Friend|Not found boundary at 10
1-09 Virtual Friend|TEMPO = 67.0
1-10 Adagio for Strings|Not found boundary at 1
1-10 Adagio for Strings|Not found boundary at 2
1-10 Adagio for Strings|Not found boundary at 3
1-10 Adagio for Strings|Found boundary at 4|01:25.876|0.133285714283|**
1-10 Adagio for Strings|Not found boundary at 5
1-10 Adagio for Strings|Found boundary at 6|02:41.271|0.166857142851|**
1-10 Adagio for Strings|Not found boundary at 7
1-10 Adagio for Strings|Found boundary at 8|03:19.009|0.143142857136|**
1-10 Adagio for Strings|Not found boundary at 9
1-10 Adagio for Strings|Found boundary at 10|04:22.421|1.87399999999|*
1-10 Adagio for Strings|Found boundary at 11|04:41.401|0.0368571428469|***
1-10 Adagio for Strings|Not found boundary at 12
1-10 Adagio for Strings|Not found boundary at 13
1-10 Adagio for Strings|Not found boundary at 14
1-10 Adagio for Strings|Not found boundary at 15
1-10 Adagio for Strings|Found boundary at 16|07:06.933|1.93342857141|*
1-10 Adagio for Strings|TEMPO = 70.0
1-11 Springer|Found boundary at 1|01:08.014|0.0552113718526|***
1-11 Springer|Not found boundary at 2
1-11 Springer|Found boundary at 3|01:23.091|0.0987027878198|***
1-11 Springer|Found boundary at 4|01:38.235|0.0751942037871|***
1-11 Springer|Found boundary at 5|01:57.131|0.0798084737461|***
1-11 Springer|Not found boundary at 6
1-11 Springer|Found boundary at 7|02:23.591|0.0806684516888|***
1-11 Springer|Found boundary at 8|02:53.803|0.109651283623|**
